$insert_id,distinct_id,time,event,colorTheme,luckyNumber
d7351720ddf126e32b104fc61afa8e501d73afa6,25da6f14-988f-59bb-bf38-6bc62626a2f0,2023-03-15 02:47:06,page_view,indigo,42
79cff67509ec4a6115a738e4a5e60fbb0947e700,e21366fc-2029-5bfc-a356-f233bcb72608,2023-03-10 10:21:42,watch_video,violet,53
2c5bbe855857533d7e78f1a83063147c9a942dc7,e2f55a78-c271-5315-929c-b3ffe22b3c55,2023-02-12 12:01:36,page_view,red,37
4ffe80bac802a6a6f2b9c3cd108d954f465202ac,e2f55a78-c271-5315-929c-b3ffe22b3c55,2023-03-03 05:02:47,page_view,violet,7
d29a4833a06fdeef8fc30bf01252a693ce1558cd,d6938340-6715-519b-800a-d65c995b839f,2023-03-13 02:31:45,log_in,green,89
16bd5c24f76d984e041339bba5c509f83fc1b99c,01bd5d0f-c057-5d9c-a266-e00d40e7d88b,2023-03-14 07:14:36,link_click,red,5
132bc0e2619f21819929af9b0c3ce5cb998c1631,01bd5d0f-c057-5d9c-a266-e00d40e7d88b,2023-02-21 03:53:49,page_view,violet,83
6719dbd4910714026a3721773fa7404122bc0097,0c5e6d9c-f30f-5cd0-af9f-6dd4bb045413,2023-02-19 06:55:16,log_in,red,3
807975d331b6d7bb5f6823e83283c64e95a2c221,0a8a6480-2c19-5482-807c-30b359f2c202,2023-02-04 09:29:07,button_click,orange,13
458b34fb1126d75cdc316a748aa064103404f208,84c6344f-dc02-587b-811a-faced9bdd4a4,2023-02-15 09:19:46,link_click,blue,53
66f91e516ff6a747efe5c50778c3327527ffc6a2,84c6344f-dc02-587b-811a-faced9bdd4a4,2023-02-22 11:19:00,log_in,green,11
521343703254b66e7952acfa1ec65ec8fb4c63d1,84c6344f-dc02-587b-811a-faced9bdd4a4,2023-03-16 10:16:18,page_view,green,89
c3fed7eb07cda44b75762db461776849ae2fc9db,84c6344f-dc02-587b-811a-faced9bdd4a4,2023-03-07 10:59:34,button_click,indigo,97
2847e555351f3ab77f11beea0eb04eaf2df2ea1e,5ccf8a2a-810b-59b3-864d-671e152e5654,2023-03-13 12:52:03,page_view,red,59
2f419ad9c1df5719a3f37f6eced1c122e31e1113,5ccf8a2a-810b-59b3-864d-671e152e5654,2023-02-10 12:59:57,watch_video,violet,59
da76e1b8ecc8753455a5c26707c85b2846203a97,0d9cfee7-4e34-58b2-8ff0-601d4d9a5941,2023-03-15 03:11:29,watch_video,green,420
b0ee746256d716fb41ed1f7aca31e9dbd2d1af49,0d9cfee7-4e34-58b2-8ff0-601d4d9a5941,2023-02-14 05:46:16,page_view,violet,97
59eb93924383f27d65b1b64feeaef1dfff558ad9,0d9cfee7-4e34-58b2-8ff0-601d4d9a5941,2023-03-11 10:36:34,watch_video,violet,2
a673990e9f6a9afb261122d48e22b55f9ddc9b51,0d9cfee7-4e34-58b2-8ff0-601d4d9a5941,2023-02-04 01:39:38,page_view,green,17
1ccf509d04a737d0d865fae004bbc82fa636eca5,0d9cfee7-4e34-58b2-8ff0-601d4d9a5941,2023-03-15 02:50:52,log_in,yellow,71
c4f13406e2a93aeaafb89060803c08c576c60733,7d00919b-37fb-5691-8388-ae1bb41f0c3c,2023-02-15 07:25:12,log_in,yellow,42
59f69dd6aebbb75613c4d7ab32890465ff270d87,f3a61506-0f6f-5ccf-8441-ca264d132c53,2023-03-12 04:22:36,page_view,green,29
62721a79e6c3f119a7f034ea332034f20dcad794,f3a61506-0f6f-5ccf-8441-ca264d132c53,2023-03-11 08:18:11,link_click,violet,3
98ae4c3a8ee17b7d475244457eb94b858896d80a,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-03-07 12:02:11,link_click,violet,2
1e7980860bfe8ee0d5bcd7e173050788190c9e61,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-02-05 01:25:16,link_click,green,41
db052103a1621f2ae89addebad158d79beca7c39,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-03-04 02:34:54,link_click,violet,41
e04001bb851ef48bb736667e6d1f1a4e7f6dcc82,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-02-23 11:07:28,button_click,red,43
eff084689379807aba531473833a380adfa73fa7,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-03-08 01:40:44,log_in,indigo,67
354f8dbc64c61217ec178c63f19af212b53d9354,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-02-27 03:21:30,log_in,blue,67
fa742a07222bba8382fb7eb03220f9d38e097db5,8a94e967-6acb-55de-ab0a-7671fa50c5fb,2023-03-03 10:23:38,page_view,green,47
3239098ff66e86d87dc672fa544a75980c6afdc7,5a7ee4c8-b5ac-539a-8fbc-659ed6223b9b,2023-03-09 07:17:37,button_click,violet,79
f1d19196fcaa956e8ee7cd4def3690e1cb2a0a1e,8ec76ca5-437e-5226-a6aa-48d72670781c,2023-02-28 03:25:11,watch_video,blue,42
a12663a09bda59644aaa35077c8cc4eafa3dc8b4,8ec76ca5-437e-5226-a6aa-48d72670781c,2023-03-01 10:11:18,watch_video,blue,7
0bcaf42d732ba00345a0019dc26fda23395214f5,8ec76ca5-437e-5226-a6aa-48d72670781c,2023-03-12 03:07:11,watch_video,green,7
524f377cd2d725badb3bdad1ad5353f631a8fe1c,8ec76ca5-437e-5226-a6aa-48d72670781c,2023-02-23 02:48:53,page_view,violet,420
bf4168822d9d7a00b3ba6f541d5583de84d62d7f,8ec76ca5-437e-5226-a6aa-48d72670781c,2023-03-10 09:25:40,page_view,violet,43
61f23bc22348cf8c2ba6c9753412eba8a66ef56c,0e8a1990-a2f8-5a08-9b40-f9143566058c,2023-03-07 05:44:51,watch_video,violet,7
d9c26a89bfd974a33df114d878c402c8239821e5,0e8a1990-a2f8-5a08-9b40-f9143566058c,2023-03-08 09:39:07,watch_video,indigo,59
641ef3ace5f988c28910a5b7d73e8aaf69c6cc8b,95b02045-e24c-5b58-8e02-4c254b4869c7,2023-03-10 05:14:17,page_view,violet,19
ec0017091d0eb66ac554ef7769b4ab40d127965a,95b02045-e24c-5b58-8e02-4c254b4869c7,2023-03-09 05:06:32,page_view,violet,89
c64d02c5ee1e2e6aa925a075393d92dab0c34052,95b02045-e24c-5b58-8e02-4c254b4869c7,2023-03-04 12:32:01,watch_video,blue,23
fd04d85f8876bab2209918ce9dd923af8d0e12a0,95b02045-e24c-5b58-8e02-4c254b4869c7,2023-03-09 03:04:14,log_in,red,37
fd32bc1a34d2b943c7392230288fa491fe6da6d5,3936afd1-413e-5d5e-a0e0-f882f1c4c830,2023-03-16 11:33:50,page_view,indigo,71
4236f8783075574ee1053c0c5a8e38af1b907923,8f72c01e-d324-5701-b2e5-46370329e808,2023-03-11 11:50:18,link_click,green,67
28e3723a7687c67e62a9573961094921490acc2b,f5e0a3e2-df8d-591f-9d1d-985d74e806fb,2023-03-05 04:53:38,page_view,violet,71
0a0429a87f2a1c02ba9d4fcf05f7765440d744d9,2395d947-d1bc-55da-bee5-65e4db1640a0,2023-02-08 05:52:16,page_view,indigo,29
fad0ada21756129fcd08339c47ed10d11fd306e2,0a985b54-ed4c-56f1-b686-2fa03149970e,2023-03-13 02:52:44,log_in,indigo,83
ae1dfa056507bf9eeb45e60155c377081b412a71,0a985b54-ed4c-56f1-b686-2fa03149970e,2023-03-06 01:52:47,watch_video,red,59
4853ca7d7a2137160c4fc1f94d831ceff9427f41,0a985b54-ed4c-56f1-b686-2fa03149970e,2023-03-04 10:28:44,button_click,green,89
aa6bfdaf4f3cd21724771f06f7bc48b7454eb356,0a985b54-ed4c-56f1-b686-2fa03149970e,2023-03-07 07:43:19,page_view,violet,61
ed58df1b01b15b71a866c64a25a493ae0d70a768,e3ed3da8-c56e-5cf2-b105-3ce30f69486a,2023-03-15 12:45:01,link_click,red,97
7e8d2c6cda1fa4d78914aa36b413af2c34044a6d,e3ed3da8-c56e-5cf2-b105-3ce30f69486a,2023-02-20 09:19:41,watch_video,red,11
f82c92b24cb08623030dc93ad3619031aef6c308,e3ed3da8-c56e-5cf2-b105-3ce30f69486a,2023-03-16 10:57:33,log_in,yellow,11
72ff3e42a4d2cd28a6832310ed16c968e8cc29cc,01cfe7a5-3227-521c-b888-e23c5882556f,2023-02-27 06:07:26,watch_video,violet,3
8b5d7e45809da855f057441fa1fb475563c35fa1,d46f90b7-24b7-575a-80bf-7f4e0c24ce66,2023-02-05 07:56:18,log_in,violet,61
cbb7045ad3345b0a899965959d9281bc9f665b2d,d46f90b7-24b7-575a-80bf-7f4e0c24ce66,2023-03-10 07:34:54,watch_video,blue,97
ba95849bc4711f43d074725ab70095a8c25755d7,d46f90b7-24b7-575a-80bf-7f4e0c24ce66,2023-02-28 08:58:46,watch_video,violet,42
2d456a01d86757e067a7d689777f9f77ed1752fa,d46f90b7-24b7-575a-80bf-7f4e0c24ce66,2023-02-28 05:29:05,watch_video,violet,2
324393e34893f92fbae90a4bcaa2cbe3427ddabd,0fac2b79-591d-540d-9c13-f86c5e0a5fc8,2023-02-24 09:18:41,link_click,blue,2
4774a25adf17e084337abda30d15293e44adcac6,0fac2b79-591d-540d-9c13-f86c5e0a5fc8,2023-02-25 07:41:49,watch_video,red,42
e7d248fe6f21e85cd125434a47fa743ea73dff2e,b429104c-8e1b-5b67-86f7-d6658a649809,2023-03-08 07:11:52,button_click,blue,37
5386bbe3cc1c4d406abb72586bb1b78707fcc223,b429104c-8e1b-5b67-86f7-d6658a649809,2023-03-07 01:01:17,log_in,green,97
8ac595464a1928d2e9f8afa988e951be0ef50710,b429104c-8e1b-5b67-86f7-d6658a649809,2023-02-25 12:45:27,log_in,violet,42
1cf700c399f33c7c2879ce77b44425d073c0998e,b429104c-8e1b-5b67-86f7-d6658a649809,2023-02-22 05:19:53,page_view,green,11
074a23df3e6ddbc3629b92d34b87d89d2f703f32,e5f71a08-b661-5bba-80da-b9d958477ac5,2023-03-07 05:53:29,log_in,orange,42
f6ce00281e51d3b49d9fde8f15bb48953ce63719,e5f71a08-b661-5bba-80da-b9d958477ac5,2023-02-22 06:32:23,log_in,blue,13
5e232fd96bc4130856d559834add3d2f627ccd8b,e5f71a08-b661-5bba-80da-b9d958477ac5,2023-03-01 10:29:54,page_view,blue,79
098896e1373385d430321b01d0d15d360d4d4d53,e5f71a08-b661-5bba-80da-b9d958477ac5,2023-03-03 05:04:13,watch_video,blue,41
625f21cc22ae1ae7fa0208a783d1d708d1dbdca4,310f7bd8-50ae-5c77-aa2f-3ed501fbff5e,2023-03-02 11:12:09,page_view,violet,42
7260948c1185bbe4c76e63998d9ee9039aa38d94,310f7bd8-50ae-5c77-aa2f-3ed501fbff5e,2023-03-07 04:54:09,page_view,yellow,83
f5c0ea3af86cefe99dc299a7efc689b2e7088dfc,3a0d2e53-b72f-5e0a-87e6-d4d8d0851e71,2023-02-24 10:25:57,page_view,violet,420
a488674fb15a510652f88ee99d9ad355fc99e041,3a0d2e53-b72f-5e0a-87e6-d4d8d0851e71,2023-03-09 09:58:08,button_click,violet,42
7ceee59e89efd8234806bd09ff9a6cde7fcc182e,3a0d2e53-b72f-5e0a-87e6-d4d8d0851e71,2023-03-06 11:39:31,page_view,red,19
71c6d3bb48974207e0617f4dc759eb09669e8c15,671268e5-8b4f-5033-b6d4-1be5bd504666,2023-03-06 11:24:24,link_click,indigo,67
cc0b1faa1ac46703d9f7b1319345180fd302dc2a,60b5f0b5-2d70-566a-bdf1-3ac5be099922,2023-03-13 06:27:51,watch_video,violet,42
c0b58059be61f589c1672e4313f5e818d9eaa543,20c9f8eb-e626-52af-9c63-f8891f80844e,2023-03-05 07:34:51,page_view,blue,42
b959135050069dc975a45a0ae9bcbde1827fe924,c683f9a6-240c-577b-ab23-9a51b6b75122,2023-03-13 09:22:00,button_click,red,11
9674607e573bb788bef1c0c9a8e5c8d3f6b0b53e,c683f9a6-240c-577b-ab23-9a51b6b75122,2023-03-16 06:37:42,page_view,violet,47
626d61eece92689f8e090574f04ad6426da8ade6,c683f9a6-240c-577b-ab23-9a51b6b75122,2023-03-16 02:00:19,page_view,violet,73
ea57efd444cbfc0d6da49c341924beaef28be884,89610eb3-1d99-599c-a87a-826d6e362568,2023-03-15 11:47:05,log_in,violet,67
bdcd61ad2a5233645d24c33c08d02b212b4c4287,9ba7d091-7dbb-5782-a8e9-94fd723cb20c,2023-03-16 04:07:05,link_click,violet,42
1841d13fce60ae643e33c7a7164ced44f6fc5533,f0934cba-7b93-5dee-af5c-e4712b936a62,2023-03-13 07:20:07,link_click,indigo,5
49b4f0949f8b8938c1d9b07ae1eea84361477a1a,8562e3ba-50bb-56b2-8b3c-451290c4f006,2023-03-05 11:20:14,link_click,violet,67
0f95f2615996238d3c0bf6c569cc263135015196,b7fded2a-f356-5ca2-90df-cb7933d787a8,2023-03-05 10:20:40,page_view,red,23
66ba340b606a1610111ba581cfa632f42dc74cf1,b7fded2a-f356-5ca2-90df-cb7933d787a8,2023-02-21 05:04:24,button_click,indigo,19
28a37de143e22a4c9f4a2b15b2a01732b63effdf,204a5910-a3ac-55a6-924d-214a1f8a3195,2023-02-27 11:54:49,page_view,indigo,79
2a98e71afdd3859c71dae80ebb87bce3c8e5963b,204a5910-a3ac-55a6-924d-214a1f8a3195,2023-03-16 12:06:41,watch_video,green,67
999ea6dbf9184bc4082be5261330b52610701ddf,204a5910-a3ac-55a6-924d-214a1f8a3195,2023-02-09 05:09:31,button_click,orange,83
0ec8ec11b99ae8bb5a6df6088eee915de3db059f,fd92b2de-1502-5846-9195-c295a7f08e94,2023-03-02 01:20:56,watch_video,violet,37
f7d7308f28aec8df78756f887df74a46ce74bc38,f9b3f136-2825-5968-8ee3-2ddca54ec52b,2023-03-08 09:34:25,watch_video,violet,5
4aa7ba200700f07c4e2eb63652c2e8b207f53849,f9b3f136-2825-5968-8ee3-2ddca54ec52b,2023-02-28 09:47:01,button_click,violet,42
f4ff04d43571243c8fcf1d3a159567ff02be41ff,f9b3f136-2825-5968-8ee3-2ddca54ec52b,2023-02-25 04:08:33,watch_video,green,42
021a0e45e7ef121c31cd9d21034196dfa9d0f0d7,f9b3f136-2825-5968-8ee3-2ddca54ec52b,2023-03-12 03:02:16,page_view,blue,42
77f086752b4dd0f124c6d7b8f9e8f5b82244bb2c,e870f2c3-221f-579f-8f26-7a3904cd358a,2023-02-21 05:32:10,page_view,green,23
4cbf20296830258df83442ea1b076625feb3b334,e870f2c3-221f-579f-8f26-7a3904cd358a,2023-03-16 12:29:44,link_click,indigo,42
c32152ca4c78fd419842f54db4c64e60db5b5893,e870f2c3-221f-579f-8f26-7a3904cd358a,2023-03-12 02:47:46,button_click,red,71
5da013c5fecfb43675d3988d26892f530c5dd0b6,28e929d8-46aa-5dda-8941-0cb6a6cff1c6,2023-03-15 12:00:44,watch_video,violet,89
f09b654456fc44b0b0fbc27a7a7f680591a5bc3c,28e929d8-46aa-5dda-8941-0cb6a6cff1c6,2023-02-03 09:34:08,button_click,violet,59
c7950e57aa0c8df13b1708881f1756bc335ad636,28e929d8-46aa-5dda-8941-0cb6a6cff1c6,2023-03-12 09:01:50,watch_video,red,42
2413acd47fc3450075f79536f5660f01751e63ec,1a6b5273-5374-5249-87f7-1e91de620a77,2023-02-17 05:45:24,log_in,violet,43
7bba2b7bb101e67ac07d507fa5f85c31ec9808d4,f712361b-c6a4-5302-b088-98c4a5406754,2023-02-27 07:01:24,button_click,violet,47
0d810b81ce5005b6f1b91d81965312e164f52362,ddf1e59d-37be-5c39-b0b8-140ffe672b09,2023-02-25 05:30:18,link_click,violet,5
ca1101f1dc90f768c3b1bdc2ace86c270de19700,ddf1e59d-37be-5c39-b0b8-140ffe672b09,2023-02-23 01:13:53,link_click,indigo,11
bd54e09f788b747a6bc8cab59c118bbc0d4559a5,ddf1e59d-37be-5c39-b0b8-140ffe672b09,2023-02-27 11:16:49,page_view,blue,11
dfc435e3fa34448c8ea0d3a1d7803cbbb1b0301e,ddf1e59d-37be-5c39-b0b8-140ffe672b09,2023-03-06 04:16:00,watch_video,blue,5
15d4da9c6d7ac614ed7a7bddcadfa57bc67e0c3a,611ad919-a986-5e1e-8fa3-959f293092d0,2023-02-15 09:29:33,watch_video,blue,5
d2484cdf896c915334b88561388008d7ec05d1a6,1cdae55b-0bf8-55bc-a58a-22d20c00197a,2023-03-04 03:47:26,log_in,red,5
451fb4e7ca398f36229a17febecdcaf5427ba826,f115f9e7-2cd6-5e8f-a480-b767a5adcf34,2023-02-05 03:39:52,page_view,indigo,29
192b6bb4eb09d985e5d8d47ef202a636c19d5ac4,f115f9e7-2cd6-5e8f-a480-b767a5adcf34,2023-03-12 07:46:07,link_click,yellow,67
5383dd0c6f6bea0839fc1f6c0aaa48a1b9be007c,f115f9e7-2cd6-5e8f-a480-b767a5adcf34,2023-03-16 12:16:36,log_in,green,11
50c4764a89f94daa385d0be1afd81c43827b8375,54a3451a-890c-5df3-aa1f-b8c1a11c9ae4,2023-03-09 12:53:15,log_in,blue,42
b4407ab394e6dba9dbdb5c952187fcda15720125,54a3451a-890c-5df3-aa1f-b8c1a11c9ae4,2023-02-03 01:54:17,link_click,red,11
e16c525ed61bbbbd54dc339c8cc4c6a87fd69f42,54a3451a-890c-5df3-aa1f-b8c1a11c9ae4,2023-03-02 05:58:37,link_click,violet,41
e544d925a59aadd90c4936c4e2fe2a38043e03bd,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-02-12 07:24:03,watch_video,green,23
1b87a57bc1a06392a248437f12c6d267517de6c4,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-03-15 10:25:09,watch_video,violet,42
b90a099a6506b478851713ad1e0174185d1e4036,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-03-04 07:00:58,page_view,blue,11
add3cfb5b184b4c7d69b9bae565eca7e6aa70b5e,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-02-11 11:46:05,page_view,blue,97
de72df226f7225c663a67b8c315367b703a39981,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-02-17 08:14:16,watch_video,violet,79
2a13bb48a271dea6e5cd15bb8e1f95fca42c69c8,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-02-11 05:10:09,page_view,green,5
aadb801e82e2224939f1904754c1c1ac9305162a,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-03-16 08:55:37,page_view,blue,37
1ed7f1c66c71481aac7d83fc02ae915c72f014fc,b52632a0-d0c0-5455-a3d0-a2c32fcdf0b0,2023-03-07 06:22:53,button_click,indigo,71
366675bd1839c27f13589d23e3c0923bcc17aeec,0fd43f28-bcaa-5129-b2af-4d2e9092588a,2023-02-08 05:01:51,watch_video,indigo,53
7757d01aa31f880deb9e582858da89182afb9d11,ecb35d10-284b-5a76-8620-d032b7436715,2023-03-01 02:15:08,link_click,violet,53
d65875beef222352e66224c08e52ae34dd73192b,ecb35d10-284b-5a76-8620-d032b7436715,2023-03-03 09:05:36,page_view,violet,42
7523d29974a75f119c9aed8ed7a52b924c01e403,ecb35d10-284b-5a76-8620-d032b7436715,2023-02-26 10:41:15,link_click,orange,17
6e1e1d8591d091fbbd8c668a395099a8cc549736,3f53371a-e56d-56bd-bdce-b4d9da2f6ea0,2023-02-26 07:53:28,link_click,blue,59
e174e095c5f3fecdfb915955e2920592f0c597ff,3f53371a-e56d-56bd-bdce-b4d9da2f6ea0,2023-03-05 09:22:09,page_view,violet,47
b8671834fe2da56762582a59bbccc5eb9417b9c9,61fc03dd-fb40-527e-b167-841943a4455f,2023-03-16 08:57:11,watch_video,violet,5
78d3a4279cb732428f2c55a1529aeafeeaacfdfd,eb9726a5-6609-5690-8de7-d885128189f3,2023-03-16 10:51:12,page_view,violet,17
616c81693ce882dac6d47a54b272593b6376b1bb,e328171d-a805-5e98-b804-69dbb0834948,2023-03-14 10:19:47,watch_video,violet,43
197c16e982f936832432601197af29a47902b0c2,e328171d-a805-5e98-b804-69dbb0834948,2023-03-09 06:31:20,watch_video,violet,29
19e2f645abe25003471e75de87afc0003104589e,e328171d-a805-5e98-b804-69dbb0834948,2023-02-13 12:22:23,watch_video,indigo,42
c263ff3834b7aa9280d2e095353443f568977bbd,12c27465-5211-52b7-ad09-ab35c8c08dc9,2023-03-16 11:05:16,page_view,violet,42
bd4ec797f513f0ca135bef1ae13f6d490e7ba201,12c27465-5211-52b7-ad09-ab35c8c08dc9,2023-03-02 06:27:34,button_click,yellow,29
489a09b7df8467cdeea3d34164507127ac004034,996a1943-71a1-5124-9d95-bc528f4cdaf4,2023-03-13 05:06:33,watch_video,blue,2
9b79dae4eb470f60b7fc4b1dfa3ee25ce01e9b83,22e419db-b4d4-526a-958b-2490a4d6eb53,2023-03-05 02:00:54,log_in,orange,41
3b0bf3a4ed50cfcff8338ff58d3085f35539fe9c,22e419db-b4d4-526a-958b-2490a4d6eb53,2023-03-13 01:17:39,button_click,violet,13
299864908affb6afa1ec93fe0dd55ec26535f58a,22e419db-b4d4-526a-958b-2490a4d6eb53,2023-02-11 04:59:35,link_click,green,3
c6541a2f794124470455b104ce05725e3b3997a0,8be7b30a-f867-5e90-8611-63449eab28ac,2023-03-03 10:31:35,watch_video,orange,11
0e47a8f77eb3a5b94a6e70c5de5db35a58091c4e,8be7b30a-f867-5e90-8611-63449eab28ac,2023-02-26 11:03:41,watch_video,indigo,59
fcf27be75620611d1f692a6338487f9fb7eb25cc,8be7b30a-f867-5e90-8611-63449eab28ac,2023-02-25 06:42:46,log_in,red,83
30c9c284ca954d87b6c5c43a4c4812fd72455197,8be7b30a-f867-5e90-8611-63449eab28ac,2023-03-16 08:50:12,watch_video,blue,61
731e058fe72ab7dc561121787e36b0e60e013792,2f273a27-a669-5c22-91e7-722e175e6b79,2023-02-18 10:11:22,button_click,blue,7
5a0ba8ae87d7ba3b2916a0dddf8370af8ce70031,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-02-24 06:01:00,watch_video,violet,61
02e87a58992d1b5d880d5102b4f83c94b124a4ba,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-02-15 03:37:14,watch_video,indigo,42
8430ea0560ebd913af6168dcfbf1a38bb2f66ccb,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-02-26 03:05:26,link_click,blue,13
596b3f44b1e673cbbd43231f8c965ba7bb5b921a,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-02-26 10:06:06,page_view,blue,79
630a1fd60863dbf473d122ea321d61d4283d43a1,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-02-26 02:24:13,watch_video,violet,67
d62f73897ef8df925843a2e12c15f16d0162cadb,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-02-13 08:38:50,button_click,green,43
510301c69b71a8cf8d76bec13e38b09a33e0a73b,ff7bc20d-bcdf-5405-9b5e-86c73ed9813f,2023-03-16 04:22:07,watch_video,violet,61
e232297aa2d9a610ea8ef4ed2c6639832db73fd8,8e435033-c735-510d-873e-5c543aedc73d,2023-03-10 05:18:15,link_click,red,73
8267e242af338faa1dc403c730850161060599f5,8e435033-c735-510d-873e-5c543aedc73d,2023-03-16 10:45:32,link_click,green,67
12304a98f024fbf427bb8614177ac05d0621af25,8e435033-c735-510d-873e-5c543aedc73d,2023-02-15 02:16:58,page_view,green,97
f9639936761bc591d47bb2316a13aa0762dc6fbf,b55e9871-100e-58b7-881a-6a1707039e0b,2023-02-26 08:34:47,page_view,blue,79
dfadb5515550a53dc904ba718473e022a6053d7a,b55e9871-100e-58b7-881a-6a1707039e0b,2023-03-12 07:16:04,page_view,indigo,53
247de84cf8015e68190a95c75d0a2594c59447e6,63a701dd-b396-59d3-9796-f262e4747074,2023-03-05 07:00:24,watch_video,indigo,2
3c339c807ef72ffa3186aebf1bde9b1b2bfd2a11,987fefa0-105a-58a0-8b5c-49a70c80b939,2023-02-10 07:35:45,watch_video,violet,23
fe4fdf95ade64787f56030766ae10fe720a8fdcb,e6f073f2-cd80-5acf-8962-42c563c45eb5,2023-03-08 10:49:10,watch_video,violet,19
82141dd2934246a8800957a0b5c54de1877e40ef,e6f073f2-cd80-5acf-8962-42c563c45eb5,2023-02-17 08:07:26,page_view,red,41
b8ba16df11e6ae86154877fb88ff089335adefc9,853839aa-362a-5efc-bdc4-a918d080200b,2023-03-03 12:10:39,watch_video,indigo,42
42bb960bb7daed1b9addeca3801247443402812a,853839aa-362a-5efc-bdc4-a918d080200b,2023-02-27 10:03:15,page_view,violet,59
a20ca2bb723c400e912d57276683ebe5947a5bdb,853839aa-362a-5efc-bdc4-a918d080200b,2023-02-08 01:58:13,page_view,yellow,5
1c73af9319af57bcd4c25c909fdf25cee8979f49,a1d5937c-c70e-5d05-8601-33215e45daf9,2023-03-11 05:21:12,button_click,indigo,11
6158fb49c530ed0dfaf4f15cf52bb807629f3304,a1d5937c-c70e-5d05-8601-33215e45daf9,2023-02-27 10:25:58,log_in,violet,13
a04d6194d06e71dc9000598ab1c725266cb55e6d,9a213727-2636-58e8-bb39-36186dc88b3b,2023-02-09 06:12:59,watch_video,blue,79
4e3580aab7c842f85f88d222455b8503b9ef82c2,310566eb-d90e-53bf-8a40-c72044d27fad,2023-02-28 11:54:12,watch_video,violet,59
954d31fd0695e63fbb68e4f8dc6840cb2c6f0717,310566eb-d90e-53bf-8a40-c72044d27fad,2023-03-07 02:45:52,log_in,blue,13
eb0384190d3fde1f33461b0bd60bf7d95fbb7eaf,310566eb-d90e-53bf-8a40-c72044d27fad,2023-02-22 07:46:29,log_in,green,5
656cd5651acdd4f312234fb82d86227700d280ef,deef8d79-c793-5e9e-92b1-1029d575f488,2023-02-13 07:27:32,watch_video,blue,23
77f9df688854aeaae153e4bb1020a27327b1d2b6,deef8d79-c793-5e9e-92b1-1029d575f488,2023-03-12 06:32:35,watch_video,blue,13
6cd3dcee93d64f2814a67c500e48bf08d03851a7,deef8d79-c793-5e9e-92b1-1029d575f488,2023-03-07 02:56:41,button_click,indigo,43
c7dcb7fcbf3130ed0d857efc3e54136ee043ea24,651450d5-1aca-5542-939d-a8ff6c801c66,2023-03-08 09:38:40,watch_video,green,67
5f15bf9e7b6c2c715321736cf1defc7d918fc6cb,b9249d87-a501-501d-8215-7a34e6fe199b,2023-03-14 11:40:27,page_view,green,29
a5359c416611ac2f2feb6f09f24fc89b3cb4ce38,b9249d87-a501-501d-8215-7a34e6fe199b,2023-03-05 09:29:43,log_in,indigo,79
d589348816a910d0b146aa68b6dea3460ad771b5,b2c126fa-c408-5eec-a3b4-7c039e4ad133,2023-03-13 06:36:33,watch_video,violet,7
1b3b7709193bcc8c55452b8c76df2c70479f1858,b2c126fa-c408-5eec-a3b4-7c039e4ad133,2023-03-10 05:07:40,watch_video,indigo,3
55dceecffe52f4d3928b856e54250d6ec5bca19d,5fe497c0-5403-5295-9772-0770f2822893,2023-02-13 12:51:35,page_view,violet,29
21e172b6d287981543aacb7e411db147a85ebd8c,5fe497c0-5403-5295-9772-0770f2822893,2023-03-12 05:53:42,page_view,blue,67
134ce2447f4866ab0f944d8377e768700a5fb154,360c6b45-078d-5c84-b3d1-82fa0da639a1,2023-03-13 08:49:43,log_in,green,42
1861a9ad16f9cde2af842880790372ffe4f994e7,360c6b45-078d-5c84-b3d1-82fa0da639a1,2023-02-15 10:44:26,watch_video,red,71
004d5b4345dca509d0d76d7a3bc492f914ae953d,b781a0d6-be2e-5eb5-825c-71541727d361,2023-02-18 12:24:32,page_view,blue,17
fd7da1c61a5f79206f8770655310d062b8cfb366,c26d7cc2-3277-5aa1-ae13-d2752c022753,2023-03-11 04:45:52,page_view,violet,42
f4466b4f896f256fed9e7b37591a11ce9518960d,c26d7cc2-3277-5aa1-ae13-d2752c022753,2023-02-12 07:54:04,button_click,green,42
